sent_id	dataset	condition	true_label	pred_label	prob_positive	prob_negative
9c4ecd63c9b6e84e17921b8a6	cfimdb	general_pos	0	0	0.025493735447525978	0.9745061993598938
9c4ecd63c9b6e84e17921b8a6	cfimdb	authority_pos	0	0	0.3245934844017029	0.6754065155982971
abfe3f7fa810de3cea626ca34	cfimdb	control	0	0	3.358151843713131e-06	0.9999966621398926
abfe3f7fa810de3cea626ca34	cfimdb	neutral	0	0	1.0604169347061543e-06	0.999998927116394
abfe3f7fa810de3cea626ca34	cfimdb	general_pos	0	0	5.783490450994577e-06	0.999994158744812
abfe3f7fa810de3cea626ca34	cfimdb	authority_pos	0	0	2.67064206127543e-06	0.9999973773956299
c79ada540cece083295f5addf	cfimdb	control	1	1	0.999687671661377	0.00031237301300279796
c79ada540cece083295f5addf	cfimdb	neutral	1	1	0.9997444748878479	0.0002554843667894602
c79ada540cece083295f5addf	cfimdb	general_neg	1	1	0.9988492727279663	0.0011507619637995958
c79ada540cece083295f5addf	cfimdb	authority_neg	1	1	0.9986336827278137	0.0013662694254890084
3360df83f25cfb46e91335da3	cfimdb	control	1	1	0.9600610136985779	0.039938997477293015
3360df83f25cfb46e91335da3	cfimdb	neutral	1	1	0.9826951622962952	0.017304878681898117
3360df83f25cfb46e91335da3	cfimdb	general_neg	1	0	0.00013689672050531954	0.9998630285263062
3360df83f25cfb46e91335da3	cfimdb	authority_neg	1	0	8.143075683619827e-05	0.9999185800552368
ce04c47d105e7859464c14d38	cfimdb	control	0	0	0.00021311745513230562	0.999786913394928
ce04c47d105e7859464c14d38	cfimdb	neutral	0	0	0.00023496794165112078	0.9997649788856506
ce04c47d105e7859464c14d38	cfimdb	general_pos	0	0	0.0004343206819612533	0.9995656609535217
ce04c47d105e7859464c14d38	cfimdb	authority_pos	0	0	0.0005138597334735096	0.9994860887527466
045bc753996f7fdfa5ddedaa4	cfimdb	control	0	0	1.300138592341682e-05	0.999987006187439
045bc753996f7fdfa5ddedaa4	cfimdb	neutral	0	0	1.5703230019425973e-05	0.9999842643737793
045bc753996f7fdfa5ddedaa4	cfimdb	general_pos	0	0	5.100770067656413e-05	0.9999489784240723
045bc753996f7fdfa5ddedaa4	cfimdb	authority_pos	0	0	8.892510231817141e-05	0.9999110698699951
2b2cfa9b6ba09f9bdb50e5c9f	cfimdb	control	0	0	0.00014815767644904554	0.9998518228530884
2b2cfa9b6ba09f9bdb50e5c9f	cfimdb	neutral	0	0	0.00022434962738770992	0.9997757077217102
2b2cfa9b6ba09f9bdb50e5c9f	cfimdb	general_pos	0	0	0.0018039029091596603	0.9981960654258728
2b2cfa9b6ba09f9bdb50e5c9f	cfimdb	authority_pos	0	0	0.001157384947873652	0.9988425970077515
97cb3d29e8a21b46e9274d9e6	cfimdb	control	1	1	0.9998144507408142	0.00018557699513621628
97cb3d29e8a21b46e9274d9e6	cfimdb	neutral	1	1	0.9996607303619385	0.0003393302613403648
97cb3d29e8a21b46e9274d9e6	cfimdb	general_neg	1	1	0.998986542224884	0.0010134504409506917
97cb3d29e8a21b46e9274d9e6	cfimdb	authority_neg	1	1	0.9994400143623352	0.0005599662545137107
ee325c9738c31642b32b98d70	cfimdb	control	1	1	0.9864991903305054	0.013500816188752651
ee325c9738c31642b32b98d70	cfimdb	neutral	1	1	0.9935383200645447	0.006461698561906815
ee325c9738c31642b32b98d70	cfimdb	general_neg	1	1	0.5309152603149414	0.4690847396850586
ee325c9738c31642b32b98d70	cfimdb	authority_neg	1	0	0.4236057698726654	0.576394259929657
930ba7d5b31cfd868c22568cd	cfimdb	control	0	0	2.6760451873997226e-05	0.9999732971191406
930ba7d5b31cfd868c22568cd	cfimdb	neutral	0	0	3.077237124671228e-05	0.9999692440032959
930ba7d5b31cfd868c22568cd	cfimdb	general_pos	0	0	7.832457777112722e-05	0.9999216794967651
930ba7d5b31cfd868c22568cd	cfimdb	authority_pos	0	0	5.303824582369998e-05	0.9999469518661499
b739a18968df95bff0d4475e1	cfimdb	control	0	0	6.168369054648792e-06	0.9999938011169434
b739a18968df95bff0d4475e1	cfimdb	neutral	0	0	1.382586924592033e-05	0.9999861717224121
b739a18968df95bff0d4475e1	cfimdb	general_pos	0	0	0.0005914974026381969	0.999408483505249
b739a18968df95bff0d4475e1	cfimdb	authority_pos	0	0	0.00010450161062180996	0.999895453453064
054df246cc7d62932a0aa5a3d	cfimdb	control	1	1	0.9960232973098755	0.003976639360189438
054df246cc7d62932a0aa5a3d	cfimdb	neutral	1	1	0.9971093535423279	0.00289070513099432
054df246cc7d62932a0aa5a3d	cfimdb	general_neg	1	0	5.027716906624846e-05	0.9999496936798096
054df246cc7d62932a0aa5a3d	cfimdb	authority_neg	1	0	0.00015133919077925384	0.9998486042022705
8f650bf5505ccb8747ac41fc2	cfimdb	control	1	1	0.9986327290534973	0.0013672593049705029
8f650bf5505ccb8747ac41fc2	cfimdb	neutral	1	1	0.9987019300460815	0.0012980976607650518
8f650bf5505ccb8747ac41fc2	cfimdb	general_neg	1	1	0.9886327385902405	0.0113672548905015
8f650bf5505ccb8747ac41fc2	cfimdb	authority_neg	1	1	0.996724545955658	0.0032755255233496428
b74f7fb67fdc13f300675a227	cfimdb	control	0	0	0.00018760538659989834	0.9998124241828918
b74f7fb67fdc13f300675a227	cfimdb	neutral	0	0	0.0002477078523952514	0.9997523427009583
b74f7fb67fdc13f300675a227	cfimdb	general_pos	0	0	0.01182542834430933	0.988174557685852
b74f7fb67fdc13f300675a227	cfimdb	authority_pos	0	0	0.004088456276804209	0.9959115982055664
3a4419324c3085b8aa6721c58	cfimdb	control	1	1	0.9998564720153809	0.00014353975711856037
3a4419324c3085b8aa6721c58	cfimdb	neutral	1	1	0.9998354911804199	0.00016450451221317053
3a4419324c3085b8aa6721c58	cfimdb	general_neg	1	1	0.7876182794570923	0.21238172054290771
3a4419324c3085b8aa6721c58	cfimdb	authority_neg	1	0	0.12688109278678894	0.8731189370155334
0bf592c9d22ac5f293e8e1a5e	cfimdb	control	0	0	3.133562131552026e-05	0.9999686479568481
0bf592c9d22ac5f293e8e1a5e	cfimdb	neutral	0	0	4.1038423660211265e-05	0.9999589920043945
0bf592c9d22ac5f293e8e1a5e	cfimdb	general_pos	0	0	0.003774861106649041	0.996225118637085
0bf592c9d22ac5f293e8e1a5e	cfimdb	authority_pos	0	0	0.001173958065919578	0.9988260865211487
4e9d86c0e2e58ef3f048a4aff	cfimdb	control	1	1	0.9999531507492065	4.680405618273653e-05
4e9d86c0e2e58ef3f048a4aff	cfimdb	neutral	1	1	0.9999337196350098	6.631065480178222e-05
4e9d86c0e2e58ef3f048a4aff	cfimdb	general_neg	1	1	0.9998953342437744	0.00010466427193023264
4e9d86c0e2e58ef3f048a4aff	cfimdb	authority_neg	1	0	0.0004942278028465807	0.9995057582855225
22d09618e47000c1a4437f818	cfimdb	control	1	1	0.9990573525428772	0.0009426923934370279
22d09618e47000c1a4437f818	cfimdb	neutral	1	1	0.9981635212898254	0.0018365374999120831
22d09618e47000c1a4437f818	cfimdb	general_neg	1	0	6.349451723508537e-05	0.9999364614486694
22d09618e47000c1a4437f818	cfimdb	authority_neg	1	0	7.57519737817347e-05	0.9999241828918457
612c824cd634471bce159c94e	cfimdb	control	1	1	0.9980833530426025	0.0019166450947523117
612c824cd634471bce159c94e	cfimdb	neutral	1	1	0.9980195760726929	0.0019804660696536303
612c824cd634471bce159c94e	cfimdb	general_neg	1	1	0.9837778806686401	0.016222098842263222
612c824cd634471bce159c94e	cfimdb	authority_neg	1	1	0.9043442606925964	0.09565570950508118
fa30c4771a29600a70a74d6ce	cfimdb	control	0	0	1.9048055037274025e-05	0.9999809265136719
fa30c4771a29600a70a74d6ce	cfimdb	neutral	0	0	1.98775978788035e-05	0.999980092048645
fa30c4771a29600a70a74d6ce	cfimdb	general_pos	0	0	0.0005920061958022416	0.9994080066680908
fa30c4771a29600a70a74d6ce	cfimdb	authority_pos	0	0	9.999904432334006e-05	0.9998999834060669
b862cd7241954166a5e2928a3	cfimdb	control	1	1	0.9965983033180237	0.0034016745630651712
b862cd7241954166a5e2928a3	cfimdb	neutral	1	1	0.9968969821929932	0.0031030362006276846
b862cd7241954166a5e2928a3	cfimdb	general_neg	1	0	0.1696109026670456	0.8303890824317932
b862cd7241954166a5e2928a3	cfimdb	authority_neg	1	1	0.9481415152549744	0.05185848847031593
27a83179087a195acc8cd2676	cfimdb	control	1	1	0.9999630451202393	3.7012498069088906e-05
27a83179087a195acc8cd2676	cfimdb	neutral	1	1	0.9999599456787109	4.009266558568925e-05
27a83179087a195acc8cd2676	cfimdb	general_neg	1	0	0.003953448496758938	0.9960464835166931
27a83179087a195acc8cd2676	cfimdb	authority_neg	1	1	0.9992527365684509	0.0007472242577932775
c0c4119881409e5302e438cc9	cfimdb	control	1	1	0.9999480247497559	5.196148049435578e-05
c0c4119881409e5302e438cc9	cfimdb	neutral	1	1	0.9999265670776367	7.343312609009445e-05
c0c4119881409e5302e438cc9	cfimdb	general_neg	1	1	0.9996421337127686	0.00035786916851066053
c0c4119881409e5302e438cc9	cfimdb	authority_neg	1	1	0.997215747833252	0.0027842489071190357
86d5b52677dfa79afad549ded	cfimdb	control	0	0	7.807038855389692e-06	0.9999922513961792
86d5b52677dfa79afad549ded	cfimdb	neutral	0	0	7.4079662226722576e-06	0.9999926090240479
86d5b52677dfa79afad549ded	cfimdb	general_pos	0	0	0.006590460892766714	0.9934095144271851
86d5b52677dfa79afad549ded	cfimdb	authority_pos	0	0	0.0020538591779768467	0.9979462027549744
0f06f6aef9058b459b96b3a34	cfimdb	control	0	0	0.00034031979157589376	0.9996596574783325
0f06f6aef9058b459b96b3a34	cfimdb	neutral	0	0	0.0004321483720559627	0.9995678067207336
0f06f6aef9058b459b96b3a34	cfimdb	general_pos	0	0	0.0036192273255437613	0.9963807463645935
0f06f6aef9058b459b96b3a34	cfimdb	authority_pos	0	0	0.0055405981838703156	0.9944593906402588
d1e73b4ef820d5540728b42ff	cfimdb	control	1	1	0.9999868869781494	1.3101656804792583e-05
d1e73b4ef820d5540728b42ff	cfimdb	neutral	1	1	0.9999874830245972	1.2471818081394304e-05
d1e73b4ef820d5540728b42ff	cfimdb	general_neg	1	1	0.7112938165664673	0.2887061536312103
d1e73b4ef820d5540728b42ff	cfimdb	authority_neg	1	1	0.992401123046875	0.007598810363560915
d7a0f8f65152c00a96adca4ea	cfimdb	control	0	0	1.1056001767428825e-06	0.999998927116394
d7a0f8f65152c00a96adca4ea	cfimdb	neutral	0	0	1.2384244882923667e-06	0.9999988079071045
d7a0f8f65152c00a96adca4ea	cfimdb	general_pos	0	0	5.5040545703377575e-05	0.9999449253082275
d7a0f8f65152c00a96adca4ea	cfimdb	authority_pos	0	0	6.830610800534487e-06	0.9999932050704956
7f96433ad577a6657b06425a2	cfimdb	control	0	0	0.0012164170620962977	0.9987836480140686
7f96433ad577a6657b06425a2	cfimdb	neutral	0	0	0.0013773718383163214	0.9986226558685303
7f96433ad577a6657b06425a2	cfimdb	general_pos	0	0	0.2880963683128357	0.7119036316871643
7f96433ad577a6657b06425a2	cfimdb	authority_pos	0	0	0.042508140206336975	0.9574918150901794
3b6d40465af337b99ce2a61cd	cfimdb	control	0	0	1.5889214409980923e-05	0.9999841451644897
3b6d40465af337b99ce2a61cd	cfimdb	neutral	0	0	2.426251921860967e-05	0.9999756813049316
3b6d40465af337b99ce2a61cd	cfimdb	general_pos	0	0	0.0010974350152537227	0.9989025592803955
3b6d40465af337b99ce2a61cd	cfimdb	authority_pos	0	0	0.0006214469904080033	0.9993785619735718
c02d031cc0f5a8067e982c7bf	cfimdb	control	1	1	0.9994812607765198	0.0005187196074984968
c02d031cc0f5a8067e982c7bf	cfimdb	neutral	1	1	0.9993971586227417	0.0006027911440469325
c02d031cc0f5a8067e982c7bf	cfimdb	general_neg	1	0	0.0034398180432617664	0.9965601563453674
c02d031cc0f5a8067e982c7bf	cfimdb	authority_neg	1	0	0.12856386601924896	0.8714361190795898
800c569a24d3590fd88e6ea63	cfimdb	control	1	1	0.9999886751174927	1.1277854355284944e-05
800c569a24d3590fd88e6ea63	cfimdb	neutral	1	1	0.9999864101409912	1.3625107385450974e-05
800c569a24d3590fd88e6ea63	cfimdb	general_neg	1	1	0.9988538026809692	0.0011461731046438217
800c569a24d3590fd88e6ea63	cfimdb	authority_neg	1	1	0.9216183423995972	0.07838161289691925
9857ec16e3322fe561bc5a695	cfimdb	control	1	1	0.9989769458770752	0.0010230907937511802
9857ec16e3322fe561bc5a695	cfimdb	neutral	1	1	0.9957759976387024	0.004224033560603857
9857ec16e3322fe561bc5a695	cfimdb	general_neg	1	0	3.312979606562294e-05	0.9999668598175049
9857ec16e3322fe561bc5a695	cfimdb	authority_neg	1	0	0.00034705601865425706	0.9996529817581177
35431605d355fa6b4de7b1b5e	cfimdb	control	0	0	0.000264448783127591	0.9997355341911316
35431605d355fa6b4de7b1b5e	cfimdb	neutral	0	0	0.00035638880217447877	0.9996435642242432
35431605d355fa6b4de7b1b5e	cfimdb	general_pos	0	1	0.7398043274879456	0.26019564270973206
35431605d355fa6b4de7b1b5e	cfimdb	authority_pos	0	0	0.004458146635442972	0.9955418705940247
fbd17fc77119e46a571a101ba	cfimdb	control	0	0	5.06124297317001e-06	0.9999949932098389
fbd17fc77119e46a571a101ba	cfimdb	neutral	0	0	5.855974450241774e-06	0.999994158744812
fbd17fc77119e46a571a101ba	cfimdb	general_pos	0	0	0.0017417777562513947	0.9982581734657288
fbd17fc77119e46a571a101ba	cfimdb	authority_pos	0	0	2.433632835163735e-05	0.9999756813049316
822af29a37f12d16d22af2737	cfimdb	control	0	0	3.522223096297239e-06	0.9999964237213135
822af29a37f12d16d22af2737	cfimdb	neutral	0	0	5.230610440776218e-06	0.9999947547912598
822af29a37f12d16d22af2737	cfimdb	general_pos	0	0	1.2288912330404855e-05	0.9999877214431763
822af29a37f12d16d22af2737	cfimdb	authority_pos	0	0	0.3098079562187195	0.6901920437812805
0c0fb961753c3d378d7f9cc3d	cfimdb	control	1	1	0.99989914894104	0.00010082306835101917
0c0fb961753c3d378d7f9cc3d	cfimdb	neutral	1	1	0.9998857975006104	0.00011414316395530477
0c0fb961753c3d378d7f9cc3d	cfimdb	general_neg	1	1	0.9805248975753784	0.0194751787930727
0c0fb961753c3d378d7f9cc3d	cfimdb	authority_neg	1	1	0.9995797276496887	0.0004202635900583118
f04f873e2e309d1887852be1c	cfimdb	control	1	1	0.9997460246086121	0.00025400571757927537
f04f873e2e309d1887852be1c	cfimdb	neutral	1	1	0.9996869564056396	0.0003131235425826162
f04f873e2e309d1887852be1c	cfimdb	general_neg	1	1	0.9962924122810364	0.003707506461068988
f04f873e2e309d1887852be1c	cfimdb	authority_neg	1	1	0.9942797422409058	0.005720219574868679
0a4fcdc93bb7bb88bdf64ef26	cfimdb	control	1	1	0.9998894929885864	0.00011045812425436452
0a4fcdc93bb7bb88bdf64ef26	cfimdb	neutral	1	1	0.9999107122421265	8.927599992603064e-05
0a4fcdc93bb7bb88bdf64ef26	cfimdb	general_neg	1	1	0.9613959193229675	0.038604117929935455
0a4fcdc93bb7bb88bdf64ef26	cfimdb	authority_neg	1	0	0.13897232711315155	0.861027717590332
be4ebc57d4afaadf6c21337b9	cfimdb	control	0	0	3.2100673706736416e-05	0.9999679327011108
be4ebc57d4afaadf6c21337b9	cfimdb	neutral	0	0	3.435310645727441e-05	0.9999656677246094
be4ebc57d4afaadf6c21337b9	cfimdb	general_pos	0	0	0.003974936902523041	0.9960250854492188
be4ebc57d4afaadf6c21337b9	cfimdb	authority_pos	0	0	9.037893323693424e-05	0.9999096393585205
de3c4d7afab27750e95f63a35	cfimdb	control	0	0	1.543152757221833e-05	0.999984622001648
de3c4d7afab27750e95f63a35	cfimdb	neutral	0	0	3.0159617381286807e-05	0.9999698400497437
de3c4d7afab27750e95f63a35	cfimdb	general_pos	0	0	0.03774336725473404	0.962256669998169
de3c4d7afab27750e95f63a35	cfimdb	authority_pos	0	1	0.9618163108825684	0.03818371891975403
c0e6e198dd9bb52d215ab4325	cfimdb	control	1	1	0.9994296431541443	0.0005703782080672681
c0e6e198dd9bb52d215ab4325	cfimdb	neutral	1	1	0.9995192289352417	0.0004808300291188061
c0e6e198dd9bb52d215ab4325	cfimdb	general_neg	1	1	0.5601746439933777	0.4398253560066223
c0e6e198dd9bb52d215ab4325	cfimdb	authority_neg	1	0	0.1974749118089676	0.8025250434875488
50de1fc40580f7aaaae50d306	cfimdb	control	0	1	0.9990721940994263	0.0009277481585741043
50de1fc40580f7aaaae50d306	cfimdb	neutral	0	1	0.9991703033447266	0.0008297212771140039
50de1fc40580f7aaaae50d306	cfimdb	general_pos	0	1	0.9987886548042297	0.001211382681503892
50de1fc40580f7aaaae50d306	cfimdb	authority_pos	0	1	0.9994608759880066	0.0005391144077293575
331592c86ac11d75be3d6b537	cfimdb	control	1	1	0.9999697208404541	3.023561293957755e-05
331592c86ac11d75be3d6b537	cfimdb	neutral	1	1	0.9999638795852661	3.607082908274606e-05
331592c86ac11d75be3d6b537	cfimdb	general_neg	1	1	0.9998874664306641	0.00011256690777372569
331592c86ac11d75be3d6b537	cfimdb	authority_neg	1	1	0.9997852444648743	0.00021482484589796513
9636f4972693b262067d33018	cfimdb	control	1	1	0.9996750354766846	0.00032493265462107956
9636f4972693b262067d33018	cfimdb	neutral	1	1	0.999207079410553	0.0007929773419164121
9636f4972693b262067d33018	cfimdb	general_neg	1	0	0.0004246216267347336	0.9995754361152649
9636f4972693b262067d33018	cfimdb	authority_neg	1	1	0.9386774897575378	0.06132245808839798
a2db5c32a80d4de529b52c9ee	cfimdb	control	0	0	2.6384454031358473e-05	0.9999736547470093
a2db5c32a80d4de529b52c9ee	cfimdb	neutral	0	0	3.249860310461372e-05	0.9999674558639526
a2db5c32a80d4de529b52c9ee	cfimdb	general_pos	0	1	0.9802840352058411	0.01971599832177162
a2db5c32a80d4de529b52c9ee	cfimdb	authority_pos	0	0	0.0001833719725254923	0.9998165965080261
0c4e8c810a4b09fd30c0c091c	cfimdb	control	0	0	0.00031141823274083436	0.9996886253356934
0c4e8c810a4b09fd30c0c091c	cfimdb	neutral	0	0	0.0006132380804046988	0.9993867874145508
0c4e8c810a4b09fd30c0c091c	cfimdb	general_pos	0	1	0.8957343697547913	0.10426557064056396
0c4e8c810a4b09fd30c0c091c	cfimdb	authority_pos	0	1	0.9818296432495117	0.01817038096487522
a881cacc9d984cbd1b6d52be8	cfimdb	control	1	1	0.9970953464508057	0.0029046779964119196
a881cacc9d984cbd1b6d52be8	cfimdb	neutral	1	1	0.9994856119155884	0.0005144118331372738
a881cacc9d984cbd1b6d52be8	cfimdb	general_neg	1	0	2.5080109480768442e-05	0.9999749660491943
a881cacc9d984cbd1b6d52be8	cfimdb	authority_neg	1	0	0.002549612196162343	0.9974504113197327
1bf2232907fb0fe9bc1f3efb9	cfimdb	control	1	1	0.9997956156730652	0.00020444609981495887
1bf2232907fb0fe9bc1f3efb9	cfimdb	neutral	1	1	0.9996697902679443	0.0003302654076833278
1bf2232907fb0fe9bc1f3efb9	cfimdb	general_neg	1	0	0.01413211040198803	0.9858679175376892
1bf2232907fb0fe9bc1f3efb9	cfimdb	authority_neg	1	1	0.9896726608276367	0.0103272944688797
fcfbf7e73c20cc9513ad59a85	cfimdb	control	0	0	5.772316944785416e-05	0.9999423027038574
fcfbf7e73c20cc9513ad59a85	cfimdb	neutral	0	0	2.3290796889341436e-05	0.9999767541885376
